Time (sec),Rotation_X (deg),Height_Z (mm)
187.133,0.858,3.172
187.167,0.858,3.172
187.200,0.858,3.745
187.233,0.858,3.745
187.267,0.858,3.745
187.300,0.858,3.745
187.333,0.858,4.897
187.367,0.848,4.594
187.400,0.848,4.594
187.433,0.848,4.594
187.467,0.848,4.594
187.500,0.841,4.311
187.533,0.839,4.050
187.567,0.835,3.822
187.600,0.835,3.822
187.633,0.837,3.616
187.667,0.843,3.430
187.700,0.847,3.262
187.733,0.847,3.262
187.767,0.847,3.262
187.800,0.847,4.492
187.833,0.844,4.218
187.867,0.786,3.917
187.900,0.794,3.694
187.933,0.797,3.493
187.967,0.797,3.493
188.000,0.797,3.493
188.033,0.797,3.493
188.067,0.803,3.307
188.100,0.803,4.542
188.133,0.805,4.259
188.167,0.805,4.259
188.200,0.807,3.995
188.233,0.806,3.760
188.267,0.806,3.760
188.300,0.806,4.966
188.333,0.806,4.966
188.367,0.806,4.966
188.400,0.806,4.966
188.433,0.806,4.966
188.467,0.794,4.623
188.500,0.794,4.623
188.533,0.794,4.623
188.567,0.794,4.623
188.600,0.794,4.623
188.633,0.788,4.304
188.667,0.781,4.023
188.700,0.781,4.023
188.733,0.781,4.023
188.767,0.781,4.023
188.800,0.781,4.023
188.833,0.764,3.765
188.867,0.764,3.765
188.900,0.751,3.534
188.933,0.751,3.534
188.967,0.750,3.325
189.000,0.749,3.131
189.033,0.745,2.953
189.067,0.745,2.953
189.100,0.745,2.953
189.133,0.745,2.953
189.167,0.745,2.953
189.200,0.745,2.953
189.233,0.739,2.781
189.267,0.741,2.627
189.300,0.741,2.627
189.333,0.738,2.488
189.367,0.732,2.362
189.400,0.731,2.251
189.433,0.731,2.251
189.467,0.731,2.251
189.500,0.731,2.251
189.533,0.726,2.149
189.567,0.726,2.149
189.600,0.727,2.043
189.633,0.727,1.951
189.667,0.727,1.951
189.700,0.727,1.951
189.733,0.727,1.951
189.767,0.724,1.856
189.800,0.724,1.856
189.833,0.724,3.356
189.867,0.713,3.116
189.900,0.713,3.116
189.933,0.713,3.116
189.967,0.705,2.894
190.000,0.705,2.894
190.033,0.705,2.894
190.067,0.691,2.683
190.100,0.685,2.485
190.133,0.675,2.308
190.167,0.665,2.151
190.200,0.665,2.151
190.233,0.665,2.151
190.267,0.665,2.151
190.300,0.657,2.002
190.333,0.657,2.002
190.367,0.657,2.002
190.400,0.645,1.867
190.433,0.635,1.740
190.467,0.635,1.631
190.500,0.635,1.631
190.533,0.635,1.631
190.567,0.635,1.631
190.600,0.614,1.541
190.633,0.614,1.541
190.667,0.614,1.541
190.700,0.607,1.454
190.733,0.607,1.454
190.767,0.589,1.354
190.800,0.589,1.354
190.833,0.589,1.354
190.867,0.589,1.354
190.900,0.589,1.354
190.933,0.589,3.029
190.967,0.589,3.029
191.000,0.589,3.029
191.033,0.589,3.029
191.067,0.589,4.538
191.100,0.589,4.538
191.133,0.568,4.108
191.167,0.546,3.723
191.200,0.546,3.723
191.233,0.546,3.723
191.267,0.523,3.378
191.300,0.503,3.066
191.333,0.503,3.066
191.367,0.482,2.781
191.400,0.482,2.781
191.433,0.482,4.317
191.467,0.482,4.317
191.500,0.463,3.899
191.533,0.463,5.316
191.567,0.463,5.316
191.600,0.445,4.796
191.633,0.445,4.796
191.667,0.445,4.796
191.700,0.445,4.796
191.733,0.445,4.796
191.767,0.419,4.325
191.800,0.419,5.707
191.833,0.419,5.707
191.867,0.419,6.953
191.900,0.397,6.261
191.933,0.377,5.640
191.967,0.377,6.894
192.000,0.356,6.205
192.033,0.356,6.205
192.067,0.356,6.205
192.100,0.339,5.579
192.133,0.339,5.579
192.167,0.339,5.579
192.200,0.339,5.579
192.233,0.339,5.579
192.267,0.339,6.840
192.300,0.339,7.983
192.333,0.339,7.983
192.367,0.339,9.010
192.400,0.312,8.105
192.433,0.287,7.292
192.467,0.268,6.557
192.500,0.251,5.893
192.533,0.238,5.295
192.567,0.230,4.755
192.600,0.219,4.266
192.633,0.208,3.829
192.667,0.208,3.829
192.700,0.208,3.829
192.733,0.201,3.430
192.767,0.183,3.081
192.800,0.183,3.081
192.833,0.183,3.081
192.867,0.177,2.752
192.900,0.177,2.752
192.933,0.177,2.752
192.967,0.177,2.752
193.000,0.177,2.752
193.033,0.171,2.454
193.067,0.165,2.184
193.100,0.165,2.184
193.133,0.165,2.184
193.167,0.159,1.938
193.200,0.148,1.721
193.233,0.148,1.721
193.267,0.148,1.721
193.300,0.148,1.721
193.333,0.148,1.721
193.367,0.148,1.721
193.400,0.148,1.721
193.433,0.148,1.721
193.467,0.148,1.721
193.500,0.148,1.721
193.533,0.148,3.335
193.567,0.093,3.027
193.600,0.093,3.027
193.633,0.068,2.724
193.667,0.062,2.428
193.700,0.062,2.428
193.733,0.062,2.428
193.767,0.062,4.012
193.800,0.056,3.580
193.833,0.054,3.188
193.867,0.045,2.849
193.900,0.045,2.849
193.933,0.045,2.849
193.967,0.045,2.849
194.000,0.045,2.849
194.033,0.040,2.536
194.067,0.033,2.257
194.100,0.033,3.857
194.133,0.033,3.857
194.167,0.033,3.857
194.200,0.032,3.444
194.233,0.033,3.068
194.267,0.033,3.068
194.300,0.033,3.068
194.333,0.033,4.577
194.367,0.033,4.577
194.400,0.037,4.090
194.433,0.043,3.649
194.467,0.043,3.649
194.500,0.049,3.252
194.533,0.049,3.252
194.567,0.049,3.252
194.600,0.049,3.252
194.633,0.049,3.252
194.667,0.049,3.252
194.700,0.050,2.900
194.733,0.050,2.900
194.767,0.050,2.900
194.800,0.050,2.900
194.833,0.050,2.900
194.867,0.050,2.900
194.900,0.050,4.414
194.933,0.050,4.414
194.967,0.050,4.414
195.000,0.056,3.945
195.033,0.056,3.945
195.067,0.056,5.362
195.100,0.056,4.800
195.133,0.056,6.135
195.167,0.056,6.135
195.200,0.056,6.135
195.233,0.056,6.135
195.267,0.056,6.135
195.300,0.056,6.135
195.333,0.056,6.135
195.367,0.056,6.135
195.400,0.056,6.135
195.433,0.056,6.135
195.467,0.066,5.500
195.500,0.066,5.500
195.533,0.069,4.932
195.567,0.072,4.420
195.600,0.072,4.420
195.633,0.072,4.420
195.667,0.079,3.958
195.700,0.087,3.543
195.733,0.087,3.543
195.767,0.087,3.543
195.800,0.087,3.543
195.833,0.087,3.543
195.867,0.087,3.543
195.900,0.099,3.180
195.933,0.109,2.861
195.967,0.109,4.381
196.000,0.109,4.381
196.033,0.120,3.940
196.067,0.120,3.940
196.100,0.120,3.940
196.133,0.120,5.348
196.167,0.120,5.348
196.200,0.120,5.348
196.233,0.133,4.812
196.267,0.133,4.812
196.300,0.133,4.812
196.333,0.133,4.812
196.367,0.133,4.812
196.400,0.147,4.335
196.433,0.123,4.335
196.467,0.139,3.909
196.500,0.139,5.308
196.533,0.139,5.308
196.567,0.139,5.308
196.600,0.139,5.308
196.633,0.139,6.563
196.667,0.163,5.925
196.700,0.184,5.351
196.733,0.184,5.351
196.767,0.201,4.835
196.800,0.216,4.372
196.833,0.236,3.958
196.867,0.248,3.593
196.900,0.248,3.593
196.933,0.266,3.265
196.967,0.266,3.265
197.000,0.266,4.725
197.033,0.284,4.292
197.067,0.284,4.292
197.100,0.284,4.292
197.133,0.298,3.900
197.167,0.298,3.900
197.200,0.298,3.900
197.233,0.298,3.900
197.267,0.298,3.900
197.300,0.298,3.900
197.333,0.298,3.900
197.367,0.298,3.900
197.400,0.315,3.555
197.433,0.315,3.555
197.467,0.331,3.242
197.500,0.347,2.961
197.533,0.347,4.451
197.567,0.362,4.053
197.600,0.377,3.697
197.633,0.388,3.383
197.667,0.388,3.383
197.700,0.388,3.383
197.733,0.401,3.097
197.767,0.401,3.097
197.800,0.414,2.843
197.833,0.414,2.843
197.867,0.414,2.843
197.900,0.414,2.843
197.933,0.414,2.843
197.967,0.429,2.627
198.000,0.438,2.434
198.033,0.438,2.434
198.067,0.438,2.434
198.100,0.438,2.434
198.133,0.438,2.434
198.167,0.454,2.261
198.200,0.454,2.261
198.233,0.467,2.110
198.267,0.479,1.977
198.300,0.493,1.856
198.333,0.493,1.856
198.367,0.493,1.856
198.400,0.493,1.856
198.433,0.506,1.758
198.467,0.522,1.673
198.500,0.522,1.673
198.533,0.522,1.673
198.567,0.522,1.673
198.600,0.535,1.603
198.633,0.535,1.603
198.667,0.535,1.603
198.700,0.535,1.603
198.733,0.551,1.529
198.767,0.562,1.472
198.800,0.574,1.419
198.833,0.574,1.419
198.867,0.574,1.419
198.900,0.574,1.419
198.933,0.574,1.419
198.967,0.574,2.840
199.000,0.756,2.477
199.033,0.756,2.477
199.067,0.756,2.477
199.100,0.722,2.328
199.133,0.722,2.328
199.167,0.704,2.189
199.200,0.704,2.189
199.233,0.704,2.189
199.267,0.704,2.189
199.300,0.704,2.189
199.333,0.704,2.189
199.367,0.714,2.102
199.400,0.729,2.035
199.433,0.729,2.035
199.467,0.729,2.035
199.500,0.762,2.003
199.533,0.762,2.003
199.567,0.804,1.994
199.600,0.804,1.994
199.633,0.804,1.994
199.667,0.804,1.994
199.700,0.865,2.022
199.733,0.865,3.511
199.767,0.865,4.841
199.800,0.865,4.841
199.833,0.865,4.841
199.867,0.865,4.841
199.900,0.965,4.641
199.933,1.063,4.473
199.967,1.063,5.621
200.000,1.063,5.621
200.033,1.063,5.621
200.067,1.162,5.396
200.100,1.162,5.396
200.133,1.253,5.185
200.167,1.334,4.997
200.200,1.409,4.832
200.233,1.474,4.692
200.267,1.474,4.692
200.300,1.533,4.560
200.333,1.587,4.440
200.367,1.587,4.440
200.400,1.587,4.440
200.433,1.587,4.440
200.467,1.638,4.334
200.500,1.683,4.239
200.533,1.725,4.152
200.567,1.725,4.152
200.600,1.725,4.152
200.633,1.725,5.324
200.667,1.725,5.324
200.700,1.725,5.324
200.733,1.762,5.127
200.767,1.762,5.127
200.800,1.762,6.198
200.833,1.762,6.198
200.867,1.791,5.903
200.900,1.791,5.903
200.933,1.791,6.898
200.967,1.791,6.898
201.000,1.816,6.534
201.033,1.834,6.209
201.067,1.834,6.209
201.100,1.834,6.209
201.133,1.834,6.209
201.167,1.852,5.907
201.200,1.852,6.902
201.233,1.873,6.534
201.267,1.893,6.198
201.300,1.893,6.198
201.333,1.900,5.895
201.367,1.900,5.895
201.400,1.900,5.895
201.433,1.910,5.614
201.467,1.922,5.368
201.500,1.922,5.368
201.533,1.922,5.368
201.567,1.922,5.368
201.600,1.922,5.368
201.633,1.922,5.368
201.667,1.936,5.141
201.700,1.936,5.141
201.733,1.936,5.141
201.767,1.936,6.203
201.800,1.936,7.153
201.833,1.942,6.744
201.867,1.942,6.744
201.900,1.942,6.744
201.933,1.942,6.744
201.967,1.942,6.744
202.000,1.943,6.382
202.033,1.943,6.382
202.067,1.943,7.317
202.100,1.943,7.317
202.133,1.944,6.892
202.167,1.944,6.892
202.200,1.944,6.892
202.233,1.944,6.892
202.267,1.944,6.892
202.300,1.939,6.507
202.333,1.941,6.156
202.367,1.941,6.156
202.400,1.941,6.156
202.433,1.941,6.156
202.467,1.937,5.834
202.500,1.937,6.818
202.533,1.937,6.818
202.567,1.937,6.818
202.600,1.930,6.431
202.633,1.925,6.072
202.667,1.925,6.072
202.700,1.923,5.755
202.733,1.923,5.755
202.767,1.917,5.474
202.800,1.917,5.474
202.833,1.917,5.474
202.867,1.917,5.474
202.900,1.917,5.474
202.933,1.917,5.474
202.967,1.917,5.474
203.000,1.917,5.474
203.033,1.917,5.474
203.067,1.917,5.474
203.100,1.904,5.216
203.133,1.904,5.216
203.167,1.906,4.976
203.200,1.904,4.759
203.233,1.904,5.808
203.267,1.897,5.511
203.300,1.897,5.511
203.333,1.897,5.511
203.367,1.897,5.511
203.400,1.893,5.233
203.433,1.893,5.233
203.467,1.893,5.233
203.500,1.891,4.986
203.533,1.893,4.759
203.567,1.893,4.562
203.600,1.890,4.386
203.633,1.890,4.386
203.667,1.890,4.386
203.700,1.890,4.386
203.733,1.890,4.386
203.767,1.879,4.231
203.800,1.875,4.085
203.833,1.871,3.953
203.867,1.871,3.953
203.900,1.868,3.836
203.933,1.868,3.836
203.967,1.868,3.836
204.000,1.860,3.735
204.033,1.847,3.651
204.067,1.837,3.572
204.100,1.837,3.572
204.133,1.838,3.490
204.167,1.838,3.490
204.200,1.834,3.422
204.233,1.834,3.422
204.267,1.834,3.422
204.300,1.834,4.558
204.333,1.838,4.383
204.367,1.837,4.225
204.400,1.837,4.225
204.433,1.837,4.225
204.467,1.837,4.225
204.500,1.840,4.084
204.533,1.840,4.084
204.567,1.841,3.959
204.600,1.846,3.844
204.633,1.846,3.844
204.667,1.846,3.844
204.700,1.846,3.746
204.733,1.846,3.746
204.767,1.846,3.746
204.800,1.847,3.653
204.833,1.847,3.653
204.867,1.843,3.573
204.900,1.846,3.492
204.933,1.846,3.492
204.967,1.847,3.421
205.000,1.847,4.535
205.033,1.847,4.535
205.067,1.847,5.535
205.100,1.839,5.261
205.133,1.839,5.261
205.167,1.839,5.261
205.200,1.839,5.261
205.233,1.839,5.261
205.267,1.839,5.261
205.300,1.842,5.003
205.333,1.838,4.774
205.367,1.838,4.774
205.400,1.838,4.774
205.433,1.838,4.774
205.467,1.832,4.574
205.500,1.828,4.393
205.533,1.828,4.393
205.567,1.828,4.393
205.600,1.825,4.230
205.633,1.825,4.230
205.667,1.825,4.230
205.700,1.825,5.220
205.733,1.825,4.977
205.767,1.825,4.977
205.800,1.825,4.977
205.833,1.825,4.977
205.867,1.825,4.977
205.900,1.825,4.977
205.933,1.841,4.741
205.967,1.836,4.545
206.000,1.836,5.489
206.033,1.836,5.489
206.067,1.836,5.489
206.100,1.835,5.217
206.133,1.835,5.217
206.167,1.835,5.217
206.200,1.835,5.217
206.233,1.835,5.217
206.267,1.835,5.217
206.300,1.825,4.952
206.333,1.825,4.952
206.367,1.825,4.952
206.400,1.825,4.952
206.433,1.825,4.952
206.467,1.825,4.952
206.500,1.814,4.715
206.533,1.808,4.497
206.567,1.808,4.497
206.600,1.808,4.497
206.633,1.808,4.497
206.667,1.808,4.497
206.700,1.801,4.307
206.733,1.798,4.133
206.767,1.790,3.978
206.800,1.790,3.978
206.833,1.790,3.978
206.867,1.790,3.978
206.900,1.790,3.978
206.933,1.781,3.838
206.967,1.781,3.838
207.000,1.781,3.838
207.033,1.731,3.739
207.067,1.731,3.739
207.100,1.731,3.739
207.133,1.731,3.739
207.167,1.731,3.739
207.200,1.731,3.739
207.233,1.715,3.622
207.267,1.715,3.622
207.300,1.715,3.622
207.333,1.715,3.622
207.367,1.715,3.622
207.400,1.706,3.505
207.433,1.706,3.505
207.467,1.703,3.392
207.500,1.703,3.392
207.533,1.703,3.392
207.567,1.703,3.392
207.600,1.703,3.392
207.633,1.703,3.392
207.667,1.703,4.361
207.700,1.705,4.164
207.733,1.704,3.989
207.767,1.704,4.893
207.800,1.696,4.657
207.833,1.696,4.657
207.867,1.696,4.657
207.900,1.696,4.657
207.933,1.696,4.657
207.967,1.691,4.437
208.000,1.691,4.437
208.033,1.682,4.244
208.067,1.682,4.244
208.100,1.682,4.244
208.133,1.682,4.244
208.167,1.680,4.063
208.200,1.680,4.063
208.233,1.680,4.063
208.267,1.682,3.905
208.300,1.682,3.905
208.333,1.678,3.771
208.367,1.679,3.648
208.400,1.679,3.648
208.433,1.679,3.532
208.467,1.679,3.532
208.500,1.679,3.532
208.533,1.679,3.532
208.567,1.678,3.418
208.600,1.683,3.310
208.633,1.683,4.243
208.667,1.675,4.067
208.700,1.675,4.067
208.733,1.675,4.926
208.767,1.675,4.926
208.800,1.675,4.926
208.833,1.678,4.674
208.867,1.678,4.674
208.900,1.678,4.674
208.933,1.678,4.674
208.967,1.678,4.674
209.000,1.678,4.674
209.033,1.674,4.445
209.067,1.667,4.241
209.100,1.667,4.241
209.133,1.667,4.241
209.167,1.667,4.241
209.200,1.667,4.241
209.233,1.664,4.064
209.267,1.664,4.064
209.300,1.664,4.883
209.333,1.664,5.614
209.367,1.664,5.614
209.400,1.664,5.614
209.433,1.661,5.305
209.467,1.661,5.305
209.500,1.661,5.305
209.533,1.661,5.305
209.567,1.663,5.024
209.600,1.664,4.775
209.633,1.664,4.775
209.667,1.664,4.775
209.700,1.665,4.550
209.733,1.667,4.348
209.767,1.667,4.348
209.800,1.667,4.348
209.833,1.667,5.115
209.867,1.656,4.858
209.900,1.656,4.858
209.933,1.656,4.858
209.967,1.656,4.858
210.000,1.656,4.858
210.033,1.657,4.621
210.067,1.656,4.410
210.100,1.651,4.222
210.133,1.651,4.222
210.167,1.651,4.049
210.200,1.651,4.049
210.233,1.648,3.899
210.267,1.652,3.762
210.300,1.652,4.558
210.333,1.651,4.358
210.367,1.652,4.177
210.400,1.653,4.016
210.433,1.652,3.872
210.467,1.652,4.654
210.500,1.652,4.654
210.533,1.652,5.358
210.567,1.652,5.082
210.600,1.652,5.735
210.633,1.652,5.735
210.667,1.652,5.735
210.700,1.652,5.735
210.733,1.652,5.426
210.767,1.652,5.426
210.800,1.652,5.426
210.833,1.652,5.426
210.867,1.652,5.147
210.900,1.652,5.147
210.933,1.652,5.147
210.967,1.652,5.147
211.000,1.645,4.909
211.033,1.645,4.909
211.067,1.645,4.909
211.100,1.649,4.689
211.133,1.649,4.689
211.167,1.649,4.496
211.200,1.654,4.313
211.233,1.660,4.150
211.267,1.660,4.150
211.300,1.660,4.150
211.333,1.660,4.150
211.367,1.660,4.150
211.400,1.657,4.018
211.433,1.657,4.018
211.467,1.663,3.891
211.500,1.663,3.891
211.533,1.669,3.786
211.567,1.675,3.685
211.600,1.675,3.685
211.633,1.679,3.599
211.667,1.679,3.599
211.700,1.676,3.529
211.733,1.674,3.468
211.767,1.674,3.468
211.800,1.674,3.468
211.833,1.674,3.468
211.867,1.681,3.409
211.900,1.681,3.409
211.933,1.681,3.409
211.967,1.681,3.409
212.000,1.681,3.409
212.033,1.683,3.363
212.067,1.683,3.363
212.100,1.683,3.327
212.133,1.683,3.327
212.167,1.683,3.327
212.200,1.687,3.300
212.233,1.687,3.300
212.267,1.687,3.300
212.300,1.687,3.300
212.333,1.687,3.300
212.367,1.687,4.040
212.400,1.670,3.834
212.433,1.526,3.690
212.467,1.349,3.697
212.500,1.349,3.697
212.533,1.349,3.697
212.567,1.349,3.697
212.600,1.251,3.677
212.633,1.251,3.677
212.667,1.251,3.677
212.700,1.217,3.554
212.733,1.217,4.382
212.767,1.217,4.382
212.800,1.217,4.382
212.833,1.217,4.382
212.867,1.217,4.382
212.900,1.217,5.123
212.933,1.181,4.862
212.967,1.181,4.862
213.000,1.152,4.613
213.033,1.129,4.388
213.067,1.129,4.388
213.100,1.129,4.388
213.133,1.129,4.388
213.167,1.106,4.183
213.200,1.106,4.183
213.233,1.106,4.183
213.267,1.089,4.000
213.300,1.089,4.000
213.333,1.073,3.842
213.367,1.073,3.842
213.400,1.060,3.700
213.433,1.048,3.574
213.467,1.040,3.452
213.500,1.035,3.343
213.533,1.035,3.343
213.567,1.027,3.251
213.600,1.023,3.176
213.633,1.020,3.110
213.667,1.020,3.110
213.700,1.020,3.110
213.733,1.021,3.036
213.767,1.021,3.036
213.800,1.019,2.981
213.833,1.017,2.932
213.867,1.017,2.932
213.900,1.017,2.932
213.933,1.017,2.932
213.967,1.014,2.891
214.000,1.014,2.854
214.033,1.014,2.854
214.067,1.014,2.854
214.100,1.014,2.854
214.133,1.014,2.854
214.167,1.014,2.854
214.200,1.020,2.821
214.233,1.026,2.800
214.267,1.026,2.800
214.300,1.026,2.800
214.333,1.026,2.800
214.367,1.026,2.800
214.400,1.033,2.784
214.433,1.037,2.777
214.467,1.037,2.777
214.500,1.037,2.777
214.533,1.049,2.770
214.567,1.057,2.772
214.600,1.057,2.772
214.633,1.067,2.768
214.667,1.067,3.577
214.700,1.067,3.577
214.733,1.072,3.513
214.767,1.072,3.513
214.800,1.077,3.459
214.833,1.077,3.459
214.867,1.077,4.180
214.900,1.084,4.061
214.933,1.084,4.061
214.967,1.084,4.061
215.000,1.090,3.958
215.033,1.099,3.858
215.067,1.106,3.771
215.100,1.110,3.690
215.133,1.110,3.690
215.167,1.116,3.626
215.200,1.116,3.626
215.233,1.116,3.626
215.267,1.116,4.323
215.300,1.125,4.192
215.333,1.125,4.192
215.367,1.125,4.192
215.400,1.125,4.192
215.433,1.133,4.091
215.467,1.135,3.990
215.500,1.141,3.895
215.533,1.141,3.895
215.567,1.141,3.895
215.600,1.142,3.817
215.633,1.142,3.817
215.667,1.142,3.817
215.700,1.146,3.743
215.733,1.156,3.681
215.767,1.156,3.681
215.800,1.156,3.681
215.833,1.156,3.681
215.867,1.156,3.681
215.900,1.166,3.643
215.933,1.166,3.643
215.967,1.171,3.605
216.000,1.171,3.605
216.033,1.176,3.581
216.067,1.176,3.581
216.100,1.176,3.581
216.133,1.190,3.566
216.167,1.206,3.554
216.200,1.206,3.554
216.233,1.206,3.554
216.267,1.206,3.554
216.300,1.206,3.554
216.333,1.206,3.554
216.367,1.206,3.554
216.400,1.218,3.551
216.433,1.218,3.551
216.467,1.218,3.551
216.500,1.218,3.551
216.533,1.218,3.551
216.567,1.218,4.152
216.600,1.229,4.114
216.633,1.241,4.084
216.667,1.241,4.084
216.700,1.241,4.084
216.733,1.254,4.070
216.767,1.254,4.070
216.800,1.254,4.070
216.833,1.254,4.070
216.867,1.254,4.070
216.900,1.266,4.058
216.933,1.266,4.058
216.967,1.276,4.048
217.000,1.276,4.048
217.033,1.283,4.048
217.067,1.283,4.048
217.100,1.283,4.048
217.133,1.283,4.048
217.167,1.283,4.048
217.200,1.283,4.048
217.233,1.283,4.048
217.267,1.283,4.048
217.300,1.283,4.048
217.333,1.283,4.571
217.367,1.283,4.571
217.400,1.283,4.571
217.433,1.283,5.060
217.467,1.283,5.060
217.500,1.283,5.060
217.533,1.301,4.981
217.567,1.301,4.981
217.600,1.301,4.981
217.633,1.316,4.914
217.667,1.316,4.914
217.700,1.316,4.914
217.733,1.336,4.864
217.767,1.336,4.864
217.800,1.336,4.864
217.833,1.354,4.810
217.867,1.354,4.810
217.900,1.370,4.767
217.933,1.370,4.767
217.967,1.376,4.746
218.000,1.376,4.746
218.033,1.376,5.188
218.067,1.376,5.188
218.100,1.388,5.122
218.133,1.401,5.058
218.167,1.401,5.058
218.200,1.401,5.058
218.233,1.401,5.470
218.267,1.401,5.470
218.300,0.929,5.470
218.333,0.989,5.364
218.367,0.989,5.364
218.400,1.047,5.273
218.433,1.047,5.273
218.467,1.098,5.198
218.500,1.147,5.133
218.533,1.147,5.133
218.567,1.147,5.520
218.600,1.193,5.422
218.633,1.229,5.335
218.667,1.229,5.335
218.700,1.259,5.256
218.733,1.291,5.183
218.767,1.291,5.183
218.800,1.291,5.560
218.833,1.291,5.560
218.867,1.291,5.560
218.900,1.291,5.560
218.933,1.325,5.482
218.967,1.325,5.482
219.000,1.357,5.413
219.033,1.357,5.413
219.067,1.357,5.413
219.100,1.386,5.352
219.133,1.386,5.352
219.167,1.386,5.352
219.200,1.386,5.352
219.233,1.412,5.298
219.267,1.412,5.298
219.300,1.412,5.298
219.333,1.435,5.248
219.367,1.435,5.248
219.400,1.459,5.202
219.433,1.459,5.202
219.467,1.459,5.202
219.500,1.482,5.158
219.533,1.500,5.123
219.567,1.500,5.123
219.600,1.500,5.123
219.633,1.519,5.088
219.667,1.533,5.060
219.700,1.533,5.060
219.733,1.545,5.030
219.767,1.545,5.030
219.800,1.545,5.030
219.833,1.545,5.030
219.867,1.565,5.005
219.900,1.580,4.984
219.933,1.580,4.984
219.967,1.594,4.962
220.000,1.605,4.950
220.033,1.618,4.928
220.067,1.618,4.928
220.100,1.629,4.912
220.133,1.629,5.295
220.167,1.640,5.247
220.200,1.651,5.204
220.233,1.660,5.166
220.267,1.660,5.166
220.300,1.660,5.166
220.333,1.660,5.166
220.367,1.672,5.130
220.400,1.687,5.094
220.433,1.696,5.065
